ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,East Tennessee State,@,Cleveland State,REG (Non-Conf),L 54-81,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
2,2,2,2021-11-11,East Tennessee State,@,Bowling Green,REG (Non-Conf),L 58-90,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,,2,0,2,2,0,0,0,0,0,2.1,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
3,3,5,2021-11-23,East Tennessee State,@,Presbyterian,REG (Non-Conf),L 55-63,,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
4,4,7,2021-11-28,East Tennessee State,@,Coastal Carolina,REG (Non-Conf),L 41-55,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
5,5,8,2021-12-01,East Tennessee State,@,Appalachian State,REG (Non-Conf),L 53-81,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
6,6,9,2021-12-10,East Tennessee State,,UNC Asheville,REG (Non-Conf),L 56-66,,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
7,7,10,2021-12-13,East Tennessee State,@,Wake Forest,REG (Non-Conf),L 58-90,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
8,8,11,2021-12-16,East Tennessee State,@,Jacksonville State,REG (Non-Conf),L 48-61,,7,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,1,2,0,0,0,1,0,0,-0.7,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
9,9,12,2021-12-20,East Tennessee State,@,Tennessee,REG (Non-Conf),L 58-112,,5,1,3,.333,1,2,.500,0,1,.000,.500,0,0,,0,1,1,0,0,0,1,0,3,0.6,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
10,10,13,2021-12-23,East Tennessee State,,St. Bonaventure,REG (Non-Conf),L 49-56,,3,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,0,0,0,0,0,0,0,2,1.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
11,11,14,2022-01-15,East Tennessee State,,Chattanooga,REG (Conf),L 46-66,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
12,12,15,2022-01-17,East Tennessee State,@,Mercer,REG (Conf),L 54-66,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
13,13,17,2022-01-22,East Tennessee State,,Western Carolina,REG (Conf),W 68-45,,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,2,.000,0,0,0,0,0,0,0,0,2,0.9,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
14,14,19,2022-01-29,East Tennessee State,@,Wofford,REG (Conf),L 51-73,,5,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,1,0,0,0,0,2,2.4,Jada Ryce,https://www.sports-reference.com/cbb/players/jada-ryce-1.html,east-tennessee-state,2021-22
